rule,name,value
ruler_4216_lr,differential,0
ruler_4216_lr-rev,differential,0
ruler_4217_lr,differential,0
ruler_4217_lr-rev,differential,0
ruler_4218_lr,differential,0
ruler_4218_lr-rev,differential,0
ruler_4219_lr,differential,0
ruler_4219_lr-rev,differential,0
ruler_4220_lr,differential,0
ruler_4220_lr-rev,differential,0
ruler_4221_lr,differential,0
ruler_4221_lr-rev,differential,0
ruler_4222_r,differential,0
ruler_4223_lr,differential,0
ruler_4223_lr-rev,differential,0
ruler_4224_lr,differential,0
ruler_4224_lr-rev,differential,0
ruler_4225_r,differential,0
ruler_4226_r,differential,0
ruler_4227_r,differential,0
ruler_4228_r,differential,0
ruler_4229_lr,differential,0
ruler_4229_lr-rev,differential,0
ruler_4230_lr,differential,0
ruler_4230_lr-rev,differential,0
ruler_4231_r,differential,0
ruler_4232_r,differential,0
ruler_4233_lr,differential,0
ruler_4233_lr-rev,differential,0
ruler_4234_lr,differential,0
ruler_4234_lr-rev,differential,0
ruler_4235_r,differential,0
ruler_4236_lr,differential,0
ruler_4236_lr-rev,differential,0
ruler_4237_lr,differential,0
ruler_4237_lr-rev,differential,0
ruler_4238_lr,differential,0
ruler_4238_lr-rev,differential,0
ruler_4239_lr,differential,0
ruler_4239_lr-rev,differential,0
ruler_4240_lr,differential,0
ruler_4240_lr-rev,differential,0
ruler_4241_lr,differential,0
ruler_4241_lr-rev,differential,0
ruler_4242_lr,differential,0
ruler_4242_lr-rev,differential,0
ruler_4243_lr,differential,0
ruler_4243_lr-rev,differential,0
ruler_4244_lr,differential,0
ruler_4244_lr-rev,differential,0
ruler_4245_lr,differential,0
ruler_4245_lr-rev,differential,0
ruler_4246_lr,differential,0
ruler_4246_lr-rev,differential,0
ruler_4247_lr,differential,0
ruler_4247_lr-rev,differential,0
ruler_4248_lr,differential,0
ruler_4248_lr-rev,differential,0
ruler_4249_lr,differential,0
ruler_4249_lr-rev,differential,0
ruler_4250_lr,differential,0
ruler_4250_lr-rev,differential,0
ruler_4251_lr,differential,0
ruler_4251_lr-rev,differential,0
ruler_4252_r,differential,0
ruler_4253_r,differential,0
ruler_4254_lr,differential,0
ruler_4254_lr-rev,differential,0
ruler_4255_lr,differential,0
ruler_4255_lr-rev,differential,0
ruler_4256_r,differential,0
ruler_4257_lr,differential,0
ruler_4257_lr-rev,differential,0
ruler_4258_lr,differential,0
ruler_4258_lr-rev,differential,0
ruler_4259_lr,differential,0
ruler_4259_lr-rev,differential,0
ruler_4260_r,differential,0
ruler_4261_r,differential,0
ruler_4262_lr,differential,0
ruler_4262_lr-rev,differential,0
ruler_4263_lr,differential,0
ruler_4263_lr-rev,differential,0
ruler_4264_lr,differential,0
ruler_4264_lr-rev,differential,0
ruler_4265_lr,differential,0
ruler_4265_lr-rev,differential,0
ruler_4266_lr,differential,0
ruler_4266_lr-rev,differential,0
ruler_4267_lr,differential,0
ruler_4267_lr-rev,differential,0
ruler_4268_lr,differential,0
ruler_4268_lr-rev,differential,0
ruler_4269_lr,differential,0
ruler_4269_lr-rev,differential,0
ruler_4270_lr,differential,0
ruler_4270_lr-rev,differential,0
ruler_4271_lr,differential,0
ruler_4271_lr-rev,differential,0
ruler_4272_lr,differential,0
ruler_4272_lr-rev,differential,0
ruler_4273_lr,differential,0
ruler_4273_lr-rev,differential,0
ruler_4274_r,differential,0
ruler_4275_lr,differential,0
ruler_4275_lr-rev,differential,0
ruler_4276_lr,differential,0
ruler_4276_lr-rev,differential,0
ruler_4277_lr,differential,0
ruler_4277_lr-rev,differential,0
ruler_4278_lr,differential,0
ruler_4278_lr-rev,differential,0
ruler_4279_lr,differential,0
ruler_4279_lr-rev,differential,0
ruler_4280_lr,differential,0
ruler_4280_lr-rev,differential,0
ruler_4281_lr,differential,0
ruler_4281_lr-rev,differential,0
ruler_4282_lr,differential,0
ruler_4282_lr-rev,differential,0
ruler_4283_lr,differential,0
ruler_4283_lr-rev,differential,0
ruler_4284_r,differential,0
ruler_4285_r,differential,0
ruler_4286_lr,differential,0
ruler_4286_lr-rev,differential,0
ruler_4287_r,differential,0
ruler_4288_r,differential,0
ruler_4289_r,differential,0
ruler_4290_r,differential,0
ruler_4291_lr,differential,0
ruler_4291_lr-rev,differential,0
ruler_4292_lr,differential,0
ruler_4292_lr-rev,differential,0
ruler_4293_r,differential,0
ruler_4294_lr,differential,0
ruler_4294_lr-rev,differential,0
ruler_4295_r,differential,0
ruler_4296_lr,differential,0
ruler_4296_lr-rev,differential,0
ruler_4297_lr,differential,0
ruler_4297_lr-rev,differential,0
ruler_4298_lr,differential,0
ruler_4298_lr-rev,differential,0
ruler_4299_r,differential,0
ruler_4300_r,differential,0
ruler_4301_lr,differential,0
ruler_4301_lr-rev,differential,0
ruler_4302_r,differential,0
ruler_4303_r,differential,0
ruler_4304_r,differential,0
ruler_4305_lr,differential,0
ruler_4305_lr-rev,differential,0
ruler_4306_r,differential,0
ruler_4307_lr,differential,0
ruler_4307_lr-rev,differential,0
ruler_4308_r,differential,0
ruler_4309_lr,differential,0
ruler_4309_lr-rev,differential,0
ruler_4310_r,differential,0
ruler_4311_lr,differential,0
ruler_4311_lr-rev,differential,0
ruler_4312_lr,differential,0
ruler_4312_lr-rev,differential,0
ruler_4313_lr,differential,0
ruler_4313_lr-rev,differential,0
ruler_4314_lr,differential,0
ruler_4314_lr-rev,differential,0
ruler_4315_lr,differential,0
ruler_4315_lr-rev,differential,0
ruler_4316_lr,differential,0
ruler_4316_lr-rev,differential,0
ruler_4317_r,differential,0
ruler_4318_lr,differential,0
ruler_4318_lr-rev,differential,0
ruler_4319_lr,differential,0
ruler_4319_lr-rev,differential,0
ruler_4320_r,differential,0
ruler_4321_r,differential,0
ruler_4322_r,differential,0
ruler_4323_r,differential,0
ruler_4324_lr,differential,0
ruler_4324_lr-rev,differential,0
ruler_4325_lr,differential,0
ruler_4325_lr-rev,differential,0
ruler_4326_r,differential,0
ruler_4327_r,differential,0
ruler_4328_lr,differential,0
ruler_4328_lr-rev,differential,0
ruler_4329_lr,differential,0
ruler_4329_lr-rev,differential,0
ruler_4330_r,differential,0
ruler_4331_r,differential,0
ruler_4332_lr,differential,0
ruler_4332_lr-rev,differential,0
ruler_4333_r,differential,0
ruler_4334_lr,differential,0
ruler_4334_lr-rev,differential,0
ruler_4335_r,differential,0
ruler_4336_lr,differential,0
ruler_4336_lr-rev,differential,0
ruler_4337_r,differential,0
ruler_4338_lr,differential,0
ruler_4338_lr-rev,differential,0
ruler_4339_r,differential,0
ruler_4340_r,differential,0
ruler_4341_lr,differential,0
ruler_4341_lr-rev,differential,0
ruler_4342_lr,differential,0
ruler_4342_lr-rev,differential,0
ruler_4343_lr,differential,0
ruler_4343_lr-rev,differential,0
ruler_4344_lr,differential,0
ruler_4344_lr-rev,differential,0
ruler_4345_lr,differential,0
ruler_4345_lr-rev,differential,0
ruler_4346_lr,differential,0
ruler_4346_lr-rev,differential,0
ruler_4347_lr,differential,0
ruler_4347_lr-rev,differential,0
ruler_4348_lr,differential,0
ruler_4348_lr-rev,differential,0
ruler_4349_lr,differential,0
ruler_4349_lr-rev,differential,0
ruler_4350_lr,differential,0
ruler_4350_lr-rev,differential,0
ruler_4351_lr,differential,0
ruler_4351_lr-rev,differential,0
ruler_4352_lr,differential,0
ruler_4352_lr-rev,differential,0
ruler_4353_lr,differential,0
ruler_4353_lr-rev,differential,0
ruler_4354_lr,differential,0
ruler_4354_lr-rev,differential,0
ruler_4355_r,differential,0
ruler_4356_r,differential,0
ruler_4357_r,differential,0
ruler_4358_r,differential,0
ruler_4359_r,differential,0
ruler_4360_lr,differential,0
ruler_4360_lr-rev,differential,0
ruler_4361_r,differential,0
ruler_4362_lr,differential,0
ruler_4362_lr-rev,differential,0
ruler_4363_lr,differential,0
ruler_4363_lr-rev,differential,0
ruler_4364_lr,differential,0
ruler_4364_lr-rev,differential,0
ruler_4365_r,differential,0
ruler_4366_lr,differential,0
ruler_4366_lr-rev,differential,0
ruler_4367_lr,differential,0
ruler_4367_lr-rev,differential,0
ruler_4368_lr,differential,0
ruler_4368_lr-rev,differential,0
ruler_4369_lr,differential,0
ruler_4369_lr-rev,differential,0
ruler_4370_lr,differential,0
ruler_4370_lr-rev,differential,0
ruler_4371_lr,differential,0
ruler_4371_lr-rev,differential,0
ruler_4372_lr,differential,0
ruler_4372_lr-rev,differential,0
ruler_4373_lr,differential,0
ruler_4373_lr-rev,differential,0
ruler_4374_lr,differential,0
ruler_4374_lr-rev,differential,0
ruler_4375_lr,differential,0
ruler_4375_lr-rev,differential,0
ruler_4376_lr,differential,0
ruler_4376_lr-rev,differential,0
ruler_4377_lr,differential,0
ruler_4377_lr-rev,differential,0
ruler_4378_lr,differential,0
ruler_4378_lr-rev,differential,0
ruler_4379_lr,differential,0
ruler_4379_lr-rev,differential,0
ruler_4380_lr,differential,0
ruler_4380_lr-rev,differential,0
ruler_4381_lr,differential,0
ruler_4381_lr-rev,differential,0
ruler_4382_lr,differential,0
ruler_4382_lr-rev,differential,0
ruler_4383_lr,differential,0
ruler_4383_lr-rev,differential,0
ruler_4384_lr,differential,0
ruler_4384_lr-rev,differential,0
ruler_4385_lr,differential,0
ruler_4385_lr-rev,differential,0
ruler_4386_lr,differential,0
ruler_4386_lr-rev,differential,0
ruler_4387_lr,differential,0
ruler_4387_lr-rev,differential,0
ruler_4388_lr,differential,0
ruler_4388_lr-rev,differential,0
ruler_4389_lr,differential,0
ruler_4389_lr-rev,differential,0
ruler_4390_lr,differential,0
ruler_4390_lr-rev,differential,0
ruler_4391_r,differential,0
ruler_4392_r,differential,0
ruler_4393_lr,differential,0
ruler_4393_lr-rev,differential,0
ruler_4394_lr,differential,0
ruler_4394_lr-rev,differential,0
ruler_4395_lr,differential,0
ruler_4395_lr-rev,differential,0
ruler_4396_lr,differential,0
ruler_4396_lr-rev,differential,0
ruler_4397_lr,differential,0
ruler_4397_lr-rev,differential,0
ruler_4398_lr,differential,0
ruler_4398_lr-rev,differential,0
ruler_4399_lr,differential,0
ruler_4399_lr-rev,differential,0
ruler_4400_lr,differential,0
ruler_4400_lr-rev,differential,0
ruler_4401_lr,differential,0
ruler_4401_lr-rev,differential,0
ruler_4402_lr,differential,0
ruler_4402_lr-rev,differential,0
ruler_4403_lr,differential,0
ruler_4403_lr-rev,differential,0
ruler_4404_lr,differential,0
ruler_4404_lr-rev,differential,0
ruler_4405_lr,differential,0
ruler_4405_lr-rev,differential,0
ruler_4406_r,differential,4.002
ruler_4407_r,differential,4.002
ruler_4408_r,differential,4.002
ruler_4409_r,differential,2.0009999999999994
ruler_4410_lr,differential,-2.0009999999999994
ruler_4410_lr-rev,differential,2.0009999999999994
ruler_4411_lr,differential,-2.0009999999999994
ruler_4411_lr-rev,differential,2.0009999999999994
ruler_4412_lr,differential,-2.0009999999999994
ruler_4412_lr-rev,differential,2.0009999999999994
ruler_4413_lr,differential,-2.0009999999999994
ruler_4413_lr-rev,differential,2.0009999999999994
ruler_4414_lr,differential,-2.0009999999999994
ruler_4414_lr-rev,differential,2.0009999999999994
ruler_4415_r,differential,2.0009999999999994
ruler_4416_r,differential,2.0009999999999994
ruler_4417_r,differential,2.0009999999999994
ruler_4418_r,differential,2.0009999999999994
ruler_4419_r,differential,2.0009999999999994
ruler_4420_lr,differential,2.0009999999999994
ruler_4420_lr-rev,differential,-2.0009999999999994
ruler_4421_lr,differential,2.0009999999999994
ruler_4421_lr-rev,differential,-2.0009999999999994
ruler_4422_lr,differential,2.0009999999999994
ruler_4422_lr-rev,differential,-2.0009999999999994
ruler_4423_lr,differential,0
ruler_4423_lr-rev,differential,0
ruler_4424_r,differential,0
ruler_4425_lr,differential,0
ruler_4425_lr-rev,differential,0
ruler_4426_lr,differential,0
ruler_4426_lr-rev,differential,0
ruler_4427_lr,differential,0
ruler_4427_lr-rev,differential,0
ruler_4428_lr,differential,0
ruler_4428_lr-rev,differential,0
ruler_4429_lr,differential,0
ruler_4429_lr-rev,differential,0
ruler_4430_lr,differential,0
ruler_4430_lr-rev,differential,0
ruler_4431_lr,differential,0
ruler_4431_lr-rev,differential,0
ruler_4432_lr,differential,0
ruler_4432_lr-rev,differential,0
ruler_4433_lr,differential,0
ruler_4433_lr-rev,differential,0
ruler_4434_lr,differential,0
ruler_4434_lr-rev,differential,0
ruler_4435_lr,differential,0
ruler_4435_lr-rev,differential,0
ruler_4436_lr,differential,0
ruler_4436_lr-rev,differential,0
ruler_4437_lr,differential,0
ruler_4437_lr-rev,differential,0
ruler_4438_r,differential,0
ruler_4439_r,differential,0
ruler_4440_lr,differential,0
ruler_4440_lr-rev,differential,0
ruler_4441_lr,differential,0
ruler_4441_lr-rev,differential,0
ruler_4442_r,differential,0
ruler_4443_r,differential,0
ruler_4444_r,differential,0
ruler_4445_r,differential,0
ruler_4446_r,differential,0
ruler_4447_r,differential,0
ruler_4448_lr,differential,0
ruler_4448_lr-rev,differential,0
ruler_4449_r,differential,0
ruler_4450_r,differential,0
ruler_4451_lr,differential,0
ruler_4451_lr-rev,differential,0
ruler_4452_lr,differential,0
ruler_4452_lr-rev,differential,0
ruler_4453_r,differential,4.002
ruler_4454_r,differential,4.002
ruler_4455_r,differential,4.002
ruler_4456_r,differential,0.011999999999999567
ruler_4457_r,differential,0.011999999999999567
ruler_4458_r,differential,0.011999999999999567
ruler_4459_r,differential,2.002
ruler_4460_r,differential,2.002
ruler_4461_r,differential,2.002
ruler_4462_lr,differential,0
ruler_4462_lr-rev,differential,0
ruler_4463_lr,differential,0
ruler_4463_lr-rev,differential,0
ruler_4464_lr,differential,0
ruler_4464_lr-rev,differential,0
ruler_4465_lr,differential,0
ruler_4465_lr-rev,differential,0
ruler_4466_lr,differential,0
ruler_4466_lr-rev,differential,0
ruler_4467_lr,differential,0
ruler_4467_lr-rev,differential,0
ruler_4468_r,differential,0
ruler_4469_r,differential,0
ruler_4470_r,differential,0
ruler_4471_r,differential,0
ruler_4472_r,differential,2.014
ruler_4473_r,differential,0.02400000000000002
ruler_4474_r,differential,2.014
ruler_4475_r,differential,0.02400000000000002
ruler_4476_r,differential,2.014
ruler_4477_r,differential,0.02400000000000002
ruler_4478_r,differential,2.013
ruler_4479_r,differential,2.013
ruler_4480_r,differential,2.013
ruler_4481_r,differential,2.013
ruler_4482_r,differential,2.013
ruler_4483_r,differential,2.013
ruler_4484_r,differential,2.013
ruler_4485_r,differential,2.013
ruler_4486_r,differential,2.013
ruler_4487_r,differential,2.013
ruler_4488_r,differential,2.013
ruler_4489_r,differential,2.013
ruler_4490_r,differential,2.013
ruler_4491_r,differential,2.013
ruler_4492_r,differential,2.013
ruler_4493_r,differential,2.013
ruler_4494_r,differential,2.013
ruler_4495_r,differential,2.013
ruler_4496_r,differential,2.013
ruler_4497_r,differential,2.013
ruler_4498_r,differential,2.013
ruler_4499_r,differential,0.0129999999999999
ruler_4500_r,differential,0.0129999999999999
ruler_4501_r,differential,-1.9770000000000003
ruler_4502_r,differential,-1.9770000000000003
ruler_4503_r,differential,0.0129999999999999
ruler_4504_r,differential,-1.9770000000000003
ruler_4505_r,differential,0.0129999999999999
ruler_4506_r,differential,-1.9770000000000003
ruler_4507_r,differential,0.0129999999999999
ruler_4508_r,differential,-1.9770000000000003
ruler_4509_r,differential,0.0129999999999999
ruler_4510_r,differential,-1.9770000000000003
ruler_4511_r,differential,0.0129999999999999
ruler_4512_r,differential,-1.9770000000000003
ruler_4513_r,differential,0.0129999999999999
ruler_4514_r,differential,-1.9770000000000003
ruler_4515_r,differential,0.0129999999999999
ruler_4516_r,differential,0.0129999999999999
ruler_4517_r,differential,-1.9770000000000003
ruler_4518_r,differential,-1.9770000000000003
ruler_4519_r,differential,0.0129999999999999
ruler_4520_r,differential,-1.9770000000000003
ruler_4521_r,differential,0.0129999999999999
ruler_4522_r,differential,-1.9770000000000003
ruler_4523_r,differential,0.0129999999999999
ruler_4524_r,differential,-1.9770000000000003
ruler_4525_r,differential,0.0129999999999999
ruler_4526_r,differential,-1.9770000000000003
ruler_4527_r,differential,0.0129999999999999
ruler_4528_r,differential,-1.9770000000000003
ruler_4529_r,differential,0.0129999999999999
ruler_4530_r,differential,-1.9770000000000003
ruler_4531_r,differential,0.0129999999999999
ruler_4532_r,differential,-1.9770000000000003
ruler_4533_r,differential,0.0129999999999999
ruler_4534_r,differential,-1.9770000000000003
ruler_4535_r,differential,0.0129999999999999
ruler_4536_r,differential,-1.9770000000000003
ruler_4537_r,differential,0.0129999999999999
ruler_4538_r,differential,-1.9770000000000003
ruler_4539_r,differential,0.0129999999999999
ruler_4540_r,differential,-1.9770000000000003
ruler_4541_r,differential,-1.9889999999999999
ruler_4542_r,differential,-1.9889999999999999
ruler_4543_r,differential,-1.9889999999999999
ruler_4544_r,differential,-1.9889999999999999
ruler_4545_r,differential,-1.9889999999999999
ruler_4546_r,differential,-1.9889999999999999
ruler_4547_r,differential,-1.9889999999999999
ruler_4548_lr,differential,-1.9889999999999999
ruler_4548_lr-rev,differential,1.9889999999999999
ruler_4549_r,differential,1.9889999999999999
ruler_4550_lr,differential,-1.9889999999999999
ruler_4550_lr-rev,differential,1.9889999999999999
ruler_4551_lr,differential,-1.9889999999999999
ruler_4551_lr-rev,differential,1.9889999999999999
ruler_4552_r,differential,1.9889999999999999
ruler_4553_lr,differential,-1.9889999999999999
ruler_4553_lr-rev,differential,1.9889999999999999
ruler_4554_r,differential,1.9889999999999999
ruler_4555_r,differential,1.9889999999999999
ruler_4556_lr,differential,-1.9889999999999999
ruler_4556_lr-rev,differential,1.9889999999999999
ruler_4557_lr,differential,-1.9889999999999999
ruler_4557_lr-rev,differential,1.9889999999999999
ruler_4558_lr,differential,-1.9889999999999999
ruler_4558_lr-rev,differential,1.9889999999999999
ruler_4559_r,differential,1.9889999999999999
ruler_4560_lr,differential,-1.9889999999999999
ruler_4560_lr-rev,differential,1.9889999999999999
ruler_4561_r,differential,-1.9889999999999999
ruler_4562_r,differential,-1.9889999999999999
ruler_4563_r,differential,-1.9889999999999999
ruler_4564_r,differential,-1.9889999999999999
ruler_4565_lr,differential,-1.9889999999999999
ruler_4565_lr-rev,differential,1.9889999999999999
ruler_4566_lr,differential,-1.9889999999999999
ruler_4566_lr-rev,differential,1.9889999999999999
ruler_4567_lr,differential,-1.9889999999999999
ruler_4567_lr-rev,differential,1.9889999999999999
ruler_4568_lr,differential,-1.9889999999999999
ruler_4568_lr-rev,differential,1.9889999999999999
ruler_4569_r,differential,-1.9889999999999999
ruler_4570_r,differential,-1.9889999999999999
ruler_4571_r,differential,-1.9889999999999999
ruler_4572_r,differential,-1.9889999999999999
ruler_4573_r,differential,-1.9889999999999999
ruler_4574_r,differential,-1.9889999999999999
ruler_4575_lr,differential,-1.9889999999999999
ruler_4575_lr-rev,differential,1.9889999999999999
ruler_4576_lr,differential,-1.9889999999999999
ruler_4576_lr-rev,differential,1.9889999999999999
ruler_4577_lr,differential,-1.9889999999999999
ruler_4577_lr-rev,differential,1.9889999999999999
ruler_4578_r,differential,1.9889999999999999
ruler_4579_lr,differential,-1.9889999999999999
ruler_4579_lr-rev,differential,1.9889999999999999
ruler_4580_lr,differential,-1.9889999999999999
ruler_4580_lr-rev,differential,1.9889999999999999
ruler_4581_r,differential,1.9889999999999999
ruler_4582_lr,differential,-1.9889999999999999
ruler_4582_lr-rev,differential,1.9889999999999999
ruler_4583_r,differential,-1.9889999999999999
ruler_4584_r,differential,-1.9889999999999999
ruler_4585_lr,differential,-1.9889999999999999
ruler_4585_lr-rev,differential,1.9889999999999999
ruler_4586_r,differential,1.9889999999999999
ruler_4587_lr,differential,-1.9889999999999999
ruler_4587_lr-rev,differential,1.9889999999999999
ruler_4588_lr,differential,0
ruler_4588_lr-rev,differential,0
ruler_4589_lr,differential,0
ruler_4589_lr-rev,differential,0
ruler_4590_lr,differential,0
ruler_4590_lr-rev,differential,0
ruler_4591_r,differential,0
ruler_4592_r,differential,0
ruler_4593_lr,differential,0
ruler_4593_lr-rev,differential,0
ruler_4594_r,differential,0
ruler_4595_lr,differential,0
ruler_4595_lr-rev,differential,0
ruler_4596_lr,differential,0
ruler_4596_lr-rev,differential,0
ruler_4597_lr,differential,0
ruler_4597_lr-rev,differential,0
ruler_4598_lr,differential,0
ruler_4598_lr-rev,differential,0
ruler_4599_lr,differential,0
ruler_4599_lr-rev,differential,0
ruler_4600_r,differential,0
ruler_4601_r,differential,0
ruler_4602_r,differential,0
ruler_4603_r,differential,0
ruler_4604_r,differential,0
ruler_4605_r,differential,0
ruler_4606_lr,differential,0
ruler_4606_lr-rev,differential,0
ruler_4607_r,differential,0
ruler_4608_r,differential,0
ruler_4609_r,differential,0
ruler_4610_r,differential,0
ruler_4611_lr,differential,0
ruler_4611_lr-rev,differential,0
ruler_4612_r,differential,0
ruler_4613_lr,differential,0
ruler_4613_lr-rev,differential,0
ruler_4614_r,differential,0
ruler_4615_lr,differential,0
ruler_4615_lr-rev,differential,0
ruler_4616_r,differential,0
ruler_4617_lr,differential,0
ruler_4617_lr-rev,differential,0
ruler_4618_r,differential,0
ruler_4619_lr,differential,0
ruler_4619_lr-rev,differential,0
ruler_4620_r,differential,0
ruler_4621_r,differential,0
ruler_4622_r,differential,0
ruler_4623_lr,differential,0
ruler_4623_lr-rev,differential,0
ruler_4624_r,differential,0
ruler_4625_lr,differential,0
ruler_4625_lr-rev,differential,0
ruler_4626_lr,differential,0
ruler_4626_lr-rev,differential,0
ruler_4627_r,differential,0
ruler_4628_r,differential,0
ruler_4629_r,differential,0
ruler_4630_r,differential,0
ruler_4631_r,differential,0
ruler_4632_lr,differential,0
ruler_4632_lr-rev,differential,0
ruler_4633_r,differential,0
ruler_4634_r,differential,0
ruler_4635_lr,differential,0
ruler_4635_lr-rev,differential,0
ruler_4636_r,differential,0
ruler_4637_lr,differential,0
ruler_4637_lr-rev,differential,0
ruler_4638_lr,differential,0
ruler_4638_lr-rev,differential,0
ruler_4639_r,differential,0
ruler_4640_r,differential,0
ruler_4641_r,differential,0
ruler_4642_r,differential,0
ruler_4643_lr,differential,0
ruler_4643_lr-rev,differential,0
ruler_4644_lr,differential,0
ruler_4644_lr-rev,differential,0
ruler_4645_lr,differential,0
ruler_4645_lr-rev,differential,0
ruler_4646_r,differential,0
ruler_4647_r,differential,0
ruler_4648_lr,differential,0
ruler_4648_lr-rev,differential,0
ruler_4649_r,differential,0
ruler_4650_r,differential,0
ruler_4651_r,differential,0
ruler_4652_lr,differential,0
ruler_4652_lr-rev,differential,0
ruler_4653_lr,differential,0
ruler_4653_lr-rev,differential,0
ruler_4654_lr,differential,0
ruler_4654_lr-rev,differential,0
ruler_4655_lr,differential,0
ruler_4655_lr-rev,differential,0
ruler_4656_lr,differential,0
ruler_4656_lr-rev,differential,0
ruler_4657_lr,differential,0
ruler_4657_lr-rev,differential,0
ruler_4658_lr,differential,0
ruler_4658_lr-rev,differential,0
ruler_4659_r,differential,0
ruler_4660_r,differential,0
ruler_4661_r,differential,0
ruler_4662_lr,differential,0
ruler_4662_lr-rev,differential,0
ruler_4663_r,differential,0
ruler_4664_r,differential,0
ruler_4665_r,differential,0
ruler_4666_lr,differential,0
ruler_4666_lr-rev,differential,0
ruler_4667_lr,differential,0
ruler_4667_lr-rev,differential,0
ruler_4668_lr,differential,0
ruler_4668_lr-rev,differential,0
ruler_4669_lr,differential,0
ruler_4669_lr-rev,differential,0
ruler_4670_lr,differential,0
ruler_4670_lr-rev,differential,0
ruler_4671_lr,differential,0
ruler_4671_lr-rev,differential,0
ruler_4672_lr,differential,0
ruler_4672_lr-rev,differential,0
ruler_4673_lr,differential,0
ruler_4673_lr-rev,differential,0
ruler_4674_r,differential,0
ruler_4675_r,differential,0
ruler_4676_lr,differential,0
ruler_4676_lr-rev,differential,0
ruler_4677_lr,differential,0
ruler_4677_lr-rev,differential,0
ruler_4678_lr,differential,0
ruler_4678_lr-rev,differential,0
ruler_4679_lr,differential,0
ruler_4679_lr-rev,differential,0
ruler_4680_lr,differential,0
ruler_4680_lr-rev,differential,0
ruler_4681_lr,differential,0
ruler_4681_lr-rev,differential,0
ruler_4682_lr,differential,0
ruler_4682_lr-rev,differential,0
ruler_4683_lr,differential,0
ruler_4683_lr-rev,differential,0
ruler_4684_lr,differential,0
ruler_4684_lr-rev,differential,0
ruler_4685_r,differential,0
ruler_4686_r,differential,0
ruler_4687_r,differential,0
ruler_4688_lr,differential,0
ruler_4688_lr-rev,differential,0
ruler_4689_lr,differential,0
ruler_4689_lr-rev,differential,0
ruler_4690_lr,differential,0
ruler_4690_lr-rev,differential,0
ruler_4691_lr,differential,0
ruler_4691_lr-rev,differential,0
ruler_4692_lr,differential,0
ruler_4692_lr-rev,differential,0
ruler_4693_lr,differential,0
ruler_4693_lr-rev,differential,0
ruler_4694_r,differential,0
ruler_4695_lr,differential,0
ruler_4695_lr-rev,differential,0
ruler_4696_r,differential,0
ruler_4697_lr,differential,0
ruler_4697_lr-rev,differential,0
ruler_4698_r,differential,0
ruler_4699_lr,differential,0
ruler_4699_lr-rev,differential,0
ruler_4700_lr,differential,0
ruler_4700_lr-rev,differential,0
ruler_4701_lr,differential,0
ruler_4701_lr-rev,differential,0
ruler_4702_lr,differential,0
ruler_4702_lr-rev,differential,0
ruler_4703_r,differential,0
ruler_4704_r,differential,0
ruler_4705_r,differential,0
ruler_4706_lr,differential,0
ruler_4706_lr-rev,differential,0
ruler_4707_lr,differential,0
ruler_4707_lr-rev,differential,0
ruler_4708_lr,differential,0
ruler_4708_lr-rev,differential,0
ruler_4709_lr,differential,0
ruler_4709_lr-rev,differential,0
ruler_4710_lr,differential,0
ruler_4710_lr-rev,differential,0
ruler_4711_r,differential,0
ruler_4712_lr,differential,0
ruler_4712_lr-rev,differential,0
ruler_4713_r,differential,0
ruler_4714_r,differential,0
ruler_4715_r,differential,0
ruler_4716_r,differential,0
ruler_4717_r,differential,0
ruler_4718_lr,differential,0
ruler_4718_lr-rev,differential,0
ruler_4719_r,differential,0
ruler_4720_lr,differential,0
ruler_4720_lr-rev,differential,0
ruler_4721_r,differential,0
ruler_4722_lr,differential,0
ruler_4722_lr-rev,differential,0
ruler_4723_lr,differential,0
ruler_4723_lr-rev,differential,0
ruler_4724_lr,differential,0
ruler_4724_lr-rev,differential,0
ruler_4725_r,differential,0
ruler_4726_r,differential,0
ruler_4727_lr,differential,0
ruler_4727_lr-rev,differential,0
ruler_4728_r,differential,0
ruler_4729_r,differential,0
ruler_4730_r,differential,0
ruler_4731_lr,differential,0
ruler_4731_lr-rev,differential,0
ruler_4732_r,differential,0
ruler_4733_r,differential,0
ruler_4734_lr,differential,0
ruler_4734_lr-rev,differential,0
ruler_4735_r,differential,0
ruler_4736_lr,differential,0
ruler_4736_lr-rev,differential,0
ruler_4737_r,differential,0
ruler_4738_lr,differential,0
ruler_4738_lr-rev,differential,0
ruler_4739_r,differential,0
ruler_4740_lr,differential,0
ruler_4740_lr-rev,differential,0
ruler_4741_lr,differential,0
ruler_4741_lr-rev,differential,0
ruler_4742_r,differential,0
ruler_4743_lr,differential,0
ruler_4743_lr-rev,differential,0
ruler_4744_r,differential,0
ruler_4745_r,differential,0
ruler_4746_lr,differential,0
ruler_4746_lr-rev,differential,0
ruler_4747_r,differential,0
ruler_4748_lr,differential,0
ruler_4748_lr-rev,differential,0
ruler_4749_lr,differential,0
ruler_4749_lr-rev,differential,0
ruler_4750_lr,differential,0
ruler_4750_lr-rev,differential,0
ruler_4751_lr,differential,0
ruler_4751_lr-rev,differential,0
ruler_4752_lr,differential,0
ruler_4752_lr-rev,differential,0
ruler_4753_lr,differential,0
ruler_4753_lr-rev,differential,0
ruler_4754_r,differential,0
ruler_4755_r,differential,0
ruler_4756_r,differential,0
ruler_4757_lr,differential,0
